,0
738,0.03333333333333333
739,0.0
740,0.4
741,-0.10000000000000002
742,-0.075
743,0.5
744,0.0
745,0.0
746,0.2
747,0.0
748,0.19999999999999998
749,0.0
750,0.0
751,0.25
752,0.0
753,0.0
754,-0.15555555555555559
755,0.0
756,0.04814814814814814
757,0.0
758,0.0
759,0.0
760,0.5
761,0.15585937500000002
762,0.55
763,0.0
764,0.41666666666666663
765,0.26
766,0.0
767,0.23958333333333334
768,0.3125
769,0.39285714285714285
770,0.5
771,0.0
772,0.0
773,0.0
774,0.09999999999999999
775,0.0
776,0.0
777,0.0
778,0.5852272727272727
779,0.0
780,0.0
781,0.0
782,0.23125
783,0.0
784,0.35
785,0.0
786,0.0
787,0.0
788,0.0
789,0.1
790,0.24285714285714285
791,0.4000000000000001
792,-0.125
793,0.6
794,-0.8
795,0.0
796,0.0
797,0.25
798,0.0
799,-0.2
800,-0.8
801,-0.48828125
802,0.0
803,0.0
804,0.5
805,-0.4
806,0.0
807,0.13636363636363635
808,0.25
809,0.17045454545454544
810,0.0
811,0.0
812,-0.24431818181818182
813,0.5
814,-0.15555555555555559
815,-0.18181818181818182
816,0.25
817,0.25
818,0.39999999999999997
819,0.0
820,0.0
821,0.0
822,-0.43333333333333335
823,0.0
824,0.0
825,-0.8125
826,0.0
827,0.7500000000000001
828,-0.5
829,0.0
830,0.35
831,0.45714285714285713
832,0.0
833,0.0
834,-0.11249999999999999
835,0.375
836,0.0
837,0.0
838,0.0
839,0.2928571428571428
840,-0.2
841,0.0
842,0.0
843,0.175
844,0.0
845,0.0
846,-0.3046875
847,0.0
848,0.0
849,0.0
850,-0.3166666666666667
851,0.0
852,0.0
853,0.1
854,0.0
855,0.0625
856,0.40625
857,0.0
858,0.0
859,-0.03333333333333335
860,0.0
861,0.5
862,0.0
863,-0.2
864,0.9375
865,0.125
866,0.7
867,-0.3125
868,0.0
869,0.0
870,0.5
871,1.0
872,0.13636363636363635
873,0.14444444444444446
874,-0.4
875,-0.05
876,0.8
877,0.0
878,0.375
879,0.39999999999999997
880,0.4
881,0.0
882,-0.5
883,0.13636363636363635
884,0.05
885,0.0
886,0.0
887,0.0
888,0.0
889,0.21212121212121213
890,0.0
891,0.7
892,0.3
893,0.2857142857142857
894,0.1
895,0.2
896,-0.125
897,0.0
898,0.0
899,0.5
900,0.0
901,0.3
902,-0.4
903,0.8
904,0.5
905,0.0
906,0.0
907,0.25
908,0.0
909,0.0
910,0.0
911,-0.07857142857142851
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,-0.2
919,0.2708333333333333
920,0.0
921,0.13636363636363635
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.43333333333333335
931,0.0
932,0.625
933,0.0
934,0.0
935,0.0
936,0.0
937,0.5
938,0.0
939,0.0
940,0.0
941,0.4787878787878788
942,0.2
943,0.4
944,-0.16666666666666669
945,-0.1
946,0.5
947,-0.05
948,0.25
949,0.0
950,-0.1
951,0.0
952,0.13636363636363635
953,-0.18181818181818182
954,0.7
955,0.16666666666666666
956,0.7
957,0.0
958,0.25
959,0.0
960,-0.15555555555555559
961,-0.07499999999999998
962,0.0
963,0.5
964,0.75
965,0.0
966,0.0
967,0.0
968,0.0
969,0.3
970,0.0
971,0.0
972,0.0
973,0.6
974,0.07291666666666667
975,0.10000000000000003
976,0.0
977,0.0
978,0.0
979,0.25
980,0.0
981,0.225
982,0.08603896103896103
983,0.0
984,0.0
985,0.0
986,0.5499999999999999
987,0.0
988,0.0
989,0.1
990,0.4
991,0.0
992,0.0
993,0.0
994,0.0
995,0.26136363636363635
996,0.0
997,0.0
998,0.11111111111111112
999,0.0
1000,0.0
1001,-0.4
1002,-0.4
1003,0.175
1004,0.36818181818181817
1005,0.0
1006,-0.15555555555555559
1007,0.0
1008,0.03125
1009,0.1
1010,0.0
1011,0.0
1012,0.0
1013,0.3875
1014,0.0
1015,0.25
1016,-0.25
1017,0.4625
1018,0.16666666666666666
1019,0.0
1020,0.0
1021,-0.5
1022,0.2
1023,0.0
1024,-0.2
1025,0.0
1026,0.022916666666666658
1027,0.0
1028,0.0
1029,0.21212121212121213
1030,0.2
1031,0.6
1032,0.0
1033,0.4471428571428572
1034,0.0
1035,0.8
1036,0.0
1037,0.0
1038,0.0
1039,-0.1
1040,0.0
1041,-0.15555555555555559
1042,0.08
1043,-0.2916666666666667
1044,0.0
1045,0.0
1046,0.0
1047,0.35
1048,0.21818181818181817
1049,0.2
1050,0.0
1051,0.0
1052,0.3806818181818182
1053,0.05
1054,0.8
1055,0.0
1056,0.0
1057,0.0
1058,0.175
1059,0.0
1060,1.0
1061,0.0
1062,-0.75
1063,0.0
1064,0.65
1065,0.0
1066,0.0
1067,-0.6
1068,0.0
1069,0.5
1070,0.0
1071,0.0
1072,0.13636363636363635
1073,0.5
1074,0.0
1075,0.0
1076,0.2
1077,0.0
1078,0.0
1079,0.9
1080,0.1
1081,0.13636363636363635
1082,0.2
1083,0.0
1084,0.0
1085,-0.8
1086,0.2
1087,0.6
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,1.0
1093,0.0
1094,0.4625
1095,0.0
1096,0.3
1097,0.0
1098,0.0
1099,0.8
1100,0.25
1101,-0.2
1102,0.0
1103,0.0
1104,0.0
1105,-0.0125
1106,0.5
1107,0.0
1108,0.0
1109,0.13636363636363635
1110,0.0
1111,0.0
1112,-9.25185853854297e-18
1113,0.2
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,-0.19464285714285715
1120,0.2
1121,0.0
1122,0.0
1123,0.0
1124,1.0
1125,0.0
1126,0.0
1127,0.5
1128,0.0
1129,0.1
1130,0.3
1131,0.0
1132,0.0
1133,0.0
1134,0.1
1135,0.5
1136,-0.4
1137,0.0
1138,0.75
1139,0.43333333333333335
1140,0.3
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.25
1147,0.6
1148,0.09375
1149,0.6
1150,0.0
1151,0.2
1152,0.0
1153,0.0
1154,0.0
1155,0.2
1156,0.0
1157,0.0
1158,0.0
1159,0.2
1160,0.0
1161,0.0
1162,0.0
1163,0.2
1164,0.0
1165,0.0
1166,-0.45
1167,0.3333333333333333
1168,0.10714285714285714
1169,0.0
1170,0.8
1171,0.0
1172,0.05
1173,0.0
1174,0.17045454545454544
1175,0.0
1176,0.0
1177,0.1
1178,0.1
1179,0.03333333333333333
1180,0.25
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.5
1186,-0.5
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.03968253968253968
1192,0.7000000000000001
1193,0.0
1194,0.0
1195,0.0
1196,0.25
1197,0.0
1198,0.35
1199,-0.8
1200,0.875
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,-0.3666666666666667
1208,0.0
1209,0.7333333333333334
1210,-0.01558441558441559
1211,0.0
1212,0.0
1213,-0.30000000000000004
1214,0.375
1215,0.0
1216,0.4
1217,0.0
1218,0.0
1219,0.225
1220,0.0
1221,-0.03888888888888888
1222,0.0
1223,0.0
1224,0.0
1225,-0.30000000000000004
1226,0.275
1227,0.0
1228,0.0
1229,0.5
1230,0.0
1231,-0.35
1232,0.41666666666666663
1233,0.8
1234,0.0
1235,0.0
1236,-1.0
1237,0.21428571428571427
1238,0.13636363636363635
1239,0.0
1240,0.5
1241,0.0
1242,0.625
1243,0.0
1244,0.0
1245,0.0
1246,0.25
1247,0.0
1248,0.6666666666666666
1249,0.0
1250,-0.2
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.13636363636363635
1261,-0.0625
1262,0.8
1263,-0.13333333333333333
1264,0.0
1265,0.0
1266,0.0
1267,0.13636363636363635
1268,0.0
1269,0.17045454545454544
1270,0.18333333333333335
1271,-0.125
1272,0.04999999999999999
1273,0.0
1274,0.7
1275,-0.6666666666666666
1276,-0.2
1277,0.24444444444444444
1278,0.8
1279,0.45
1280,0.5681818181818181
1281,0.5
1282,0.0
1283,-0.1
1284,0.0
1285,0.4125
1286,0.0
1287,0.0
1288,0.7
1289,-0.4
1290,0.5
1291,-0.07777777777777779
1292,0.13636363636363635
1293,0.0
1294,0.0
1295,0.5
1296,0.85
1297,0.5625
1298,0.0
1299,0.0
1300,-0.15000000000000002
1301,0.13636363636363635
1302,0.25
1303,-0.1369047619047619
1304,-0.25
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.7
1312,-0.6999999999999998
1313,0.4
1314,0.13636363636363635
1315,0.0
1316,-0.175
1317,0.375
1318,0.8
1319,0.5
1320,0.13636363636363635
1321,0.0
1322,-0.25
1323,0.15000000000000002
1324,0.5
1325,0.0
1326,0.13636363636363635
1327,0.0
1328,0.0
1329,0.0
1330,-0.4
1331,0.0
1332,0.5
1333,0.7
1334,0.0
1335,0.55
1336,0.0
1337,0.0
1338,0.0
1339,0.4486111111111111
1340,0.0
1341,0.30000000000000004
1342,0.5
1343,0.0
1344,0.0
1345,0.35
1346,0.0
1347,0.0
1348,0.05
1349,0.0
1350,0.0
1351,0.0
1352,0.35
1353,0.0
1354,0.16666666666666666
1355,0.0
1356,0.0
1357,0.0
1358,-1.0
1359,0.0
1360,0.2
1361,0.0
1362,0.0
1363,0.0
1364,-0.18333333333333335
1365,0.75
1366,0.0
1367,-0.375
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,-0.15555555555555559
1374,0.0
1375,0.5
1376,-0.4
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.45
1382,-1.0
1383,0.0
1384,-0.3
1385,0.35
1386,0.0
1387,0.0
1388,0.0
1389,0.5
1390,-0.1
1391,0.5
1392,0.15625
1393,-0.07142857142857142
1394,0.0
1395,0.0
1396,0.0
1397,-0.04999999999999999
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.33285714285714285
1404,0.8
1405,0.0
1406,0.0
1407,-0.125
1408,0.0
1409,-0.03219696969696971
1410,-0.7142857142857143
1411,0.44166666666666665
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.5
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.25
1423,0.0
1424,0.0
1425,0.3
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,-0.042857142857142885
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.5730158730158731
1436,0.0
1437,0.8
1438,0.3333333333333333
1439,0.0
1440,0.0
1441,0.2995238095238095
1442,0.0
1443,-0.4
1444,0.0
1445,0.0
1446,0.0
1447,0.375
1448,0.0
1449,0.0
1450,0.0
1451,-0.24999999999999992
1452,0.0
1453,0.0
1454,0.85
1455,0.15000000000000002
1456,0.0
1457,0.4833333333333334
1458,-0.2999999999999999
1459,0.0
1460,0.12500000000000003
1461,0.0
1462,0.0
1463,0.2
1464,-0.5
1465,-0.1
1466,0.0
1467,0.13636363636363635
1468,1.0
1469,-0.9999999999999999
1470,0.14545454545454548
1471,0.5
1472,0.5
1473,0.5
1474,0.2
1475,0.3
1476,0.0
1477,0.0
1478,-0.16666666666666666
1479,-0.4
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,-0.19999999999999998
1486,6.938893903907228e-18
1487,0.0
1488,0.13636363636363635
1489,0.0
1490,0.2
1491,0.0
1492,0.5
1493,0.0
1494,0.0
1495,0.0
1496,0.3181818181818182
1497,0.0
1498,0.0
1499,0.875
1500,0.0
1501,0.0
1502,1.0
1503,0.13636363636363635
1504,0.5
1505,0.0
1506,0.7
1507,0.0
1508,0.25
1509,0.0
1510,0.6
1511,0.0
1512,0.10000000000000003
1513,0.25
1514,0.26666666666666666
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.18333333333333335
1521,0.016666666666666677
1522,0.0
1523,-0.15555555555555559
1524,0.0
1525,0.0
1526,0.1
1527,0.5037878787878788
1528,0.0
1529,-0.2
1530,0.25
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,-0.1
1536,0.0
1537,0.35
1538,0.0
1539,-0.8
1540,0.0
1541,0.0
1542,-0.2
1543,0.0
1544,0.8
1545,0.0
1546,0.0
1547,0.0
1548,-0.075
1549,0.0
1550,-0.75
1551,0.0
1552,0.25
1553,0.25
1554,0.13636363636363635
1555,-0.07692307692307693
1556,0.125
1557,-0.1875
1558,0.375
1559,0.0
1560,0.0
1561,0.13636363636363635
1562,0.0
1563,-0.03437500000000002
1564,-0.08333333333333333
1565,-0.4
1566,0.125
1567,0.5
1568,1.0
1569,0.11818181818181818
1570,0.0
1571,0.5
1572,0.5
1573,0.0
1574,0.0
1575,0.0
1576,0.16666666666666666
1577,0.10833333333333334
1578,0.25
1579,0.0
1580,0.78125
1581,0.0
1582,0.65
1583,0.5
1584,1.0
1585,0.44642857142857145
1586,0.0
1587,0.3333333333333333
1588,0.1065340909090909
1589,0.0
1590,0.0
1591,0.0
1592,0.38749999999999996
1593,0.0
1594,0.16666666666666666
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.43333333333333335
1602,0.06818181818181818
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.1
1609,-0.325
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.7
1615,0.0
1616,0.07777777777777778
1617,0.0
1618,0.0
1619,0.3333333333333333
1620,0.5
1621,0.0
1622,0.0
1623,0.4583333333333333
1624,0.7
1625,0.0
1626,0.26785714285714285
1627,-0.04999999999999999
1628,0.71875
1629,0.35714285714285715
1630,0.0
1631,0.5625
1632,0.0
1633,0.26666666666666666
1634,0.0
1635,-0.016666666666666663
1636,-0.1
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,-0.5
1643,0.0
1644,0.0
1645,-0.2
1646,0.2
1647,0.0
1648,-0.3
1649,0.0
1650,0.5
1651,0.16666666666666666
1652,0.03333333333333333
1653,0.0
1654,0.0
1655,0.11481481481481481
1656,0.0
1657,0.13636363636363635
1658,0.0
1659,0.13636363636363635
1660,0.4
1661,0.0
1662,0.25
1663,0.3499999999999999
1664,0.1625
1665,0.0
1666,0.0
1667,0.0
1668,0.25
1669,0.0
1670,0.625
1671,0.0
1672,0.0
1673,0.6625
1674,0.0
1675,0.0
1676,0.5859375
1677,0.0
1678,0.0
1679,0.0
1680,1.0
1681,0.16
1682,0.13636363636363635
1683,0.525
1684,0.0
1685,0.0
1686,0.8
1687,0.0
1688,0.0
1689,0.0
1690,0.25
1691,0.35
1692,0.45499999999999996
1693,0.0
1694,0.0
1695,0.0
1696,-0.2
1697,0.13636363636363635
1698,0.0
1699,0.5
1700,1.0
1701,0.06818181818181818
1702,0.0
1703,-0.234375
1704,0.0
1705,0.0
1706,0.25
1707,0.6
1708,0.6
1709,-0.35
1710,-0.14374999999999993
1711,0.0
1712,0.0
1713,0.7
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.3333333333333333
1721,0.4375
1722,0.13636363636363635
1723,0.26666666666666666
1724,0.0
1725,0.12142857142857141
1726,0.5
1727,0.5
1728,0.5681818181818181
1729,0.0
1730,0.0
1731,-0.19444444444444448
1732,0.3125
1733,0.2
1734,0.0
1735,0.3333333333333333
1736,0.06818181818181818
1737,-0.8
1738,0.0
1739,0.5
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.75
1747,-0.4
1748,0.0
1749,0.0
1750,0.16666666666666669
1751,0.0
1752,0.4000000000000001
1753,0.25
1754,0.0
1755,0.0
1756,0.0
1757,0.1875
1758,-0.05
1759,0.85
1760,0.36458333333333337
1761,0.0
1762,0.0
1763,0.45
1764,-0.5
1765,0.16818181818181818
1766,0.0
1767,0.0
1768,0.0
1769,0.175
1770,0.5
1771,0.75
1772,0.0
1773,0.33999999999999997
1774,-0.2
1775,0.26666666666666666
1776,0.0
1777,0.0
1778,0.5
1779,0.5
1780,0.05
1781,0.0
1782,0.0
1783,0.28409090909090906
1784,0.13636363636363635
1785,-0.25
1786,0.13636363636363635
1787,-0.20714285714285707
1788,0.425
1789,0.3
1790,0.0
1791,0.0
1792,0.0
1793,-0.1
1794,0.2857142857142857
1795,0.0
1796,0.0
1797,0.0
1798,0.5
1799,0.0
1800,0.0
1801,0.3181818181818182
1802,5.551115123125783e-18
1803,0.13636363636363635
1804,0.5
1805,0.4
1806,0.5
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.8
1814,0.25
1815,0.5
1816,-0.21
1817,0.5
1818,0.0
1819,-0.03333333333333333
1820,0.5
1821,0.65
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,-0.22500000000000003
1830,0.0
1831,0.0
1832,0.0
1833,0.17045454545454544
1834,0.0
1835,0.0
1836,0.625
1837,0.0
1838,1.0
1839,0.0
1840,0.13636363636363635
1841,-0.5
1842,0.0
1843,-0.33333333333333326
1844,0.16666666666666666
1845,-0.3333333333333333
1846,0.0
1847,0.0
1848,-0.15
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.125
1858,0.3333333333333333
1859,0.0
1860,0.5
1861,0.0
1862,0.5
1863,0.21428571428571427
1864,0.13636363636363635
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.9765625
