borough,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,commercial,residencial,mixed,# of bus_stop,# of subway_station,# of FELONY,# of VIOLATION,# of MISDEMEANOR,total # of poi,poi type 1,poi type 2,poi type 3,poi type 4,poi type 5,poi type 6,poi type 7,poi type 8,poi type 9,poi type 10,poi type 11,poi type 12,poi type 13,# of roads,total width of raods
1,0,0,0,0,79943,1809073,2013,119885511,1,0,0,9,1,957,269,1669,66,4,2,45,1,3,0,3,0,2,1,5,0,0,248,8731
1,0,0,0,0,9875,11250,1900,124700000,1,0,0,10,2,1488,391,2492,66,15,3,28,5,3,2,3,0,3,1,3,0,0,277,9600
1,0,0,0,0,7406,9000,1919,44000000,1,0,0,10,2,1204,371,1971,56,12,1,22,7,3,2,5,0,0,1,3,0,0,267,9280
1,0,0,0,0,1675,3909,1910,8818181,1,0,0,9,2,2107,491,2921,94,10,2,64,9,2,2,4,0,1,0,0,0,0,226,7483
1,0,0,0,0,2057,3360,1910,13000000,0,1,0,11,1,1362,434,2250,97,10,2,66,4,3,2,4,0,2,0,4,0,0,253,8649
1,0,0,0,0,2469,20344,1999,18500000,1,0,0,12,3,2934,605,5133,84,20,7,24,12,2,4,7,0,2,2,4,0,0,278,9605
1,0,0,0,0,3031,8355,1900,13750000,1,0,0,11,6,2934,693,3665,86,11,5,50,5,1,1,6,0,4,0,3,0,0,288,9540
1,0,0,0,0,7406,177000,2010,128177800,1,0,0,12,5,4758,1100,8545,142,26,20,15,24,3,6,20,3,7,4,14,0,0,306,10380
1,0,0,0,0,3757,74128,2006,112861038,1,0,0,12,5,4758,1100,8545,142,26,20,15,24,3,6,20,3,7,4,14,0,0,306,10380
1,0,0,0,0,4007,85706,2006,99275913,1,0,0,12,5,4758,1100,8545,142,26,20,15,24,3,6,20,3,7,4,14,0,0,306,10380
1,0,0,0,0,3497,71706,2006,90915836,1,0,0,12,5,4758,1100,8545,142,26,20,15,24,3,6,20,3,7,4,14,0,0,306,10380
1,0,0,0,0,1975,3540,1901,7425000,0,1,0,12,8,3308,835,4887,100,11,7,44,11,3,2,10,0,3,0,9,0,0,273,9192
1,0,0,0,0,1178,3398,1928,20000000,1,0,0,15,9,5807,967,11081,129,34,20,13,17,4,6,17,1,5,3,8,1,0,277,9324
1,0,0,0,0,4938,53696,2001,81320748,1,0,0,19,9,3542,864,4824,94,17,9,27,11,3,4,10,0,3,0,9,1,0,279,9476
1,0,0,0,0,12343,21183,1920,50350000,1,0,0,19,9,3542,864,4824,94,17,9,27,11,3,4,10,0,3,0,9,1,0,279,9476
1,0,0,0,0,9826,122236,2010,139725000,1,0,0,22,10,3971,902,6050,105,21,11,27,15,3,4,11,0,2,1,9,1,0,260,8814
1,0,0,0,0,4938,71500,2006,53764000,1,0,0,19,9,4813,917,9420,121,28,16,28,17,3,4,10,0,4,2,8,1,0,248,8304
1,0,0,0,0,4379,49286,2003,73910680,1,0,0,19,9,5207,983,9575,123,33,19,18,17,4,6,12,0,4,2,7,1,0,254,8472
1,0,0,0,0,4115,44876,2006,60000000,1,0,0,22,9,3580,829,4759,113,17,19,24,16,5,4,16,0,3,0,8,1,0,273,9236
1,0,0,0,0,3917,7450,1927,10000000,1,0,0,25,9,5264,914,9615,132,30,19,28,18,4,7,11,0,4,3,2,6,0,265,8955
1,0,0,0,0,7406,122859,2008,139657500,1,0,0,23,10,5052,810,9111,142,32,24,30,12,6,9,17,0,5,3,1,3,0,275,9247
1,0,0,0,0,6122,72052,2008,105000000,1,0,0,21,10,5437,907,10013,166,38,29,36,14,3,8,20,2,7,3,4,2,0,280,9447
1,0,0,0,0,1975,3790,1915,3160000,1,0,0,30,6,3468,787,4597,142,24,14,38,14,5,9,15,0,11,1,2,9,0,276,9447
1,0,0,0,0,2468,24809,1986,31925139,1,0,0,25,8,3083,603,4196,175,32,35,35,21,6,7,21,1,10,2,0,5,0,279,9417
1,0,0,0,0,495,1920,1910,2765000,0,1,0,29,5,2397,561,2995,164,22,26,38,23,4,6,17,1,12,6,1,8,0,281,9625
1,0,0,0,0,491,1824,1910,3100000,0,1,0,29,5,2397,561,2995,164,22,26,38,23,4,6,17,1,12,6,1,8,0,281,9625
1,0,0,0,0,495,2301,1910,2875000,0,1,0,29,5,2397,561,2995,164,22,26,38,23,4,6,17,1,12,6,1,8,0,281,9625
1,0,0,0,0,5366,6508,1920,18800000,1,0,0,22,7,3344,823,6350,155,28,36,22,28,4,5,4,1,12,3,7,5,0,280,9625
1,0,0,0,0,2683,5292,1960,14680000,1,0,0,28,4,1853,500,2363,186,28,26,44,24,5,7,14,1,11,8,8,9,1,266,9038
1,0,0,0,0,12050,67200,1969,101220000,1,0,0,17,12,5165,1412,8054,237,44,44,28,34,6,7,34,4,17,6,13,0,0,291,9854
1,0,0,0,0,1903,5783,1920,13010500,1,0,0,19,12,4814,1343,7249,235,42,46,30,33,7,7,30,4,17,6,13,0,0,289,9826
1,0,0,0,0,8400,21837,1929,81500000,1,0,0,23,8,2669,1061,4114,150,24,26,27,25,6,4,21,3,8,4,2,0,0,257,8541
1,0,0,0,0,10042,14000,1963,25000000,1,0,0,19,2,2269,1123,3781,121,21,20,9,24,5,3,20,2,10,1,5,1,0,275,9110
